FeatureID	Kingdom   Phylum  Class   Order   Family  Genus   Species
b78b07f744485ec9c4f911849e4ba679	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Tannerellaceae	D_5__Macellibacteroides	D_6__uncultured
b78ef3fba1f8351b5a3ca6e78d607fbf	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup    unassigned      unassigned      unassigned      unassigned
b78f6143dedabdb2fbc0eba4e0577ff7	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Dictyopteris    unassigned      unassigned
b79195991fe93c3d028a1ff4db92ac9f	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium   unassigned
b79a3f6b520b838e7ad450580a0c9dda	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
b79dcc49b590b9a3ec2608a69f13aa93	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
b79e2a4ccf5d3c16508f4369f2534fbe	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
b7aebd29b9f4a04305ccc355db22af0c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodovibrionales	D_4__Kiloniellaceae	D_5__Pelagibius   unassigned
b7b4f3f4472b1e48509e328cc51b0611	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
b7b5832c3ffa75253785b1dcc7454ae5	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Lotharella    unassigned      unassigned
b7c28cd4a242fc0e1e96ef9a47567847	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Synechococcales	D_4__Cyanobiaceae	D_5__Synechococcus   unassigned
b7d53e1fe7dbd86cca5f60bb55e6f8bb	D_0__Bacteria	D_1__Firmicutes	D_2__Erysipelotrichia	D_3__Erysipelotrichales	D_4__Erysipelotrichaceae	D_5__Erysipelothrix   unassigned
b7d58fe12287cbe3ba6c5018e0436aef	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Oxyphotobacteria    unassigned      unassigned      unassigned
b7f0fba01d7fc158aaf5c36f0bc88cad	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Pseudomonadaceae	D_5__Pseudomonas   unassigned
b7f7eb1fc9dfc2b57ab0ea1321a8b2c7	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Gelidiella    unassigned      unassigned
b80d6742acf102c57670b883d13f72dc	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
b80da260e636c24a6a7cac09e08d9ec1	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Cellvibrionaceae	D_5__uncultured   unassigned
b80da8a4594b2c0fa303afa26fe7b0a7	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
b812e63a675c6d74149cfefad8d231ed	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia    unassigned      unassigned      unassigned      unassigned
b815ce314b90622cff9ba30ec07d9cfb	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Flammeovirgaceae	D_5__Sediminitomix	D_6__Sediminitomix
b81d25447bae1b89987d1ccff5b46a5d	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Gimesiaceae	D_5__uncultured	D_6__uncultured
b81d6510e46854677abc0e54a07d93c8	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Eimeria    unassigned      unassigned
b8237ce693e2432f0aa5877bfd644737	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__Candidatus   unassigned
b827ba0c1a5427f7eb66591c28fb83ea	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__uncultured    unassigned      unassigned
b827fa7829af1e769c568c78163c9a0f	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Brevibacteriaceae	D_5__Brevibacterium   unassigned
b8290ad43316864ff14cc805f59f3080	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae	D_5__Cyanobacterium   unassigned
b82a6c49527b8baa680ef3af64a8cb54	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured   unassigned
b82c200e63e3634c1fc419908884952b	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Cyclobacteriaceae    unassigned      unassigned
b830be91fff18a84e14bb4d4c3745a89	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Midichloriaceae    unassigned      unassigned
b8316de35bd2b3c02cfdb79ce0bae729	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Flammeovirgaceae	D_5__Luteivirga	D_6__uncultured
b831a462b2ee3c8d9c91976020b57bf9	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
b8327933bf4064752ad253dd5e11804c	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured   unassigned
b83dccba3e2805bc5c5ed791412b8f30	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
b84268730c7edf8808ff7dbe169fcacd	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b848a13f38a201b7b58143f1e1894feb	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae	D_5__Halobacteriovorax   unassigned
b8512b691e8cf899fad6cd15770ec79d	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b851680a488a0df4ff593edb93a76634	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Choreocolax   unassigned
b8558c8362c75a27079a6031d2684815	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
b85eaad8250fd1dc5de7445d56435e7c	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria    unassigned      unassigned      unassigned      unassigned
b864658e16fefed6a51bdeaddf9c4368	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Shewanellaceae	D_5__Ferrimonas   unassigned
b866dc860a9ae3583c2f9d8d8948e453	D_0__Bacteria	D_1__Fusobacteria	D_2__Fusobacteriia	D_3__Fusobacteriales	D_4__Fusobacteriaceae	D_5__Cetobacterium   unassigned
b8676064bfbc8643eae1d9deca19e553	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vitrella    unassigned      unassigned
b8686a1f55818e438b5634b728addf9f	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b8704ab53af3eb8ea5af446b4a6d0cb9	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Roseovarius	D_6__mucus
b876f1e1ebbb55a08d1e0e0b2de2b42a	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rubripirellula   unassigned
b87ace50b3dcda891d74432116009066	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria   unassigned
b8832bda3c6738dba4398ef7a71620c8	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales    unassigned      unassigned      unassigned
b883ea2d5535d23a31ef431ae80e4d25	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Paracaedibacterales	D_4__Paracaedibacteraceae	D_5__uncultured	D_6__uncultured
b8844cb3bbe70bc3fd5c8543703deb38	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b885ad11c64ac016dc83faeaaf0b2f49	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
b88ac2bdd372350f60caf0bf62a98954	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Schizymenia   unassigned
b88c054b07192444f1376474e0f4c8f9	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Pseudomonadaceae	D_5__Thiopseudomonas   unassigned
b895c256d628b9c37f08fff97baea84a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Riquetophycus   unassigned
b89c11a9a34283152a23f1a888592b44	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae    unassigned      unassigned
b8a085699cf6d0d6bc5a31b104e13f8f	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
b8a5a485735664f7e7fcbb8af0355c31	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Weeksellaceae	D_5__Chryseobacterium   unassigned
b8ae490a1a0b566cb2af4e525974842b	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Melosirids	D_7__Paralia	D_8__Paralia
b8ae782020bd082fb1b1ea6b18b76954	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__uncultured   unassigned
b8aed4323a703385f97c223674c0f5e2	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae	D_5__Romboutsia   unassigned
b8b2c17ae7e9b9309256c6ec4ffdcf22	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
b8b4f029f8168a7f7f895c2df927d2b2	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b8bcf1e32b3bcdbb93654807d3a23346	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b8bde6488bbf491c613599844ce5fb6a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
b8c01ce1c14e2be0dcff53644d07db63	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__uncultured	D_6__Clostridium
b8c08a175610fa3338670afdd15b33a9	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured   unassigned
b8cce5791d1f590be945091f7d86552c	D_0__Bacteria	D_1__Dadabacteria	D_2__Dadabacteriia	D_3__Dadabacteriales	D_4__uncultured    unassigned      unassigned
b8ce963c5235116c208c563b6b9d3abf	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae    unassigned      unassigned
b8cf23005136d44ebe3ff74ddf2e7464	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Xenococcus   unassigned
b8d1c033a18e60a3585f2a242b02e457	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__bacterium
b8d6a9d2689d6e8132d8b068797caf89	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula	D_6__uncultured
b8d88948cca32b97de861d6d369bd0b0	D_0__Bacteria	D_1__Dependentiae	D_2__Babeliae	D_3__Babeliales    unassigned      unassigned      unassigned
b8dc972c78238ecb510890bcd502b135	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Aquimarina   unassigned
b8ddc7fc7b3a5b126ad6c67c2f56dfac	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae    unassigned      unassigned
b8f18dc8bad73cdb4e7ac8b1aca088cc	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
b8f7a5ca2b7d978d8ce114e27679cf33	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Ceramium    unassigned      unassigned
b8f9fc2aa8dfe9215f86017fa92e0c86	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b8fdb35f9afb33f1911e1e1d27969b62	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Neosiphonia    unassigned      unassigned
b916a31400287ffda2e615a605208513	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Bifidobacteriales	D_4__Bifidobacteriaceae	D_5__Bifidobacterium   unassigned
b917cb4eba4b8e9a8de345836b348122	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
b92728c627cd8b4d11d7521b3cbb26ae	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__uncultured	D_5__uncultured   unassigned
b928f65fd4c37cc659e2cc083b62fba6	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Propionibacteriales	D_4__Nocardioidaceae    unassigned      unassigned
b92ba9c0a90fe2550b70248bcab9b9d6	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__Verrucomicrobia   unassigned
b92fb8a142f4a1228fb11e150a80fa05	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Pleurocapsa   unassigned
b9372c1509c77e9959b266d5eae8be16	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
b93ac4d7dd21f9d0f698c4ea639152d9	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Choreocolax   unassigned
b940699dbda8d301142d13be8ac0fff1	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae    unassigned      unassigned
b9429551aa1360ab3e00c7fa26d3fe35	D_0__Bacteria	D_1__Cyanobacteria	D_2__Melainabacteria	D_3__Gastranaerophilales	D_4__uncultured    unassigned      unassigned
b945b5e898a03a01d630b9b0d4624f54	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
b94fdca49c9c60ce7dca472c3dba546e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae    unassigned      unassigned
b95884a5ec33e5585d7225da73f61091	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula	D_6__uncultured
b95b6de309f3d232b4e57dc987d471d6	D_0__Bacteria	D_1__Tenericutes	D_2__Mollicutes	D_3__Izimaplasmatales	D_4__uncultured    unassigned      unassigned
b95d1a89ab77d539f7e8f6dbb9a1d757	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Pleurocapsa   unassigned
b96050d55b9ec250befa83d2bd2e9b2a	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Akkermansiaceae	D_5__Akkermansia	D_6__uncultured
b96a394a1a6673f3d6cecea39ee222f0	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Ostreobium    unassigned      unassigned
b96d773676d7be17d3d5897c0e45da76	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Desulfuromonadales	D_4__Geobacteraceae	D_5__Geoalkalibacter	D_6__uncultured
b96d94ad28a5f683d681199fba4de2f8	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__bacterium
b96dd8b769153a689fb6e692915dab4b	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae    unassigned      unassigned
b973542f6bb6d4843de5c75c9d75e757	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhodomicrobiaceae	D_5__Rhodomicrobium	D_6__bacterium
b98051b103eff92ceb4b8b49bba4e4c5	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
b9819fcafc7aeb74da45653776e27f7a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Tyzzerella   unassigned
b984fb771f8469ec0f7c8f003c0c2bb5	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae	D_5__Harryflintia	D_6__Provencibacterium
b984fceafd2697805d70c518827c55a6	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Marinilabiliaceae	D_5__Saccharicrinis	D_6__Saccharicrinis
b98876290d8b8d636f3ec50adba0cd4f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria    unassigned      unassigned      unassigned      unassigned
b990717df31aab94181ce7d530153977	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium   unassigned
b992ea18ecd6d61c1ada106f044da543	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula   unassigned
b9995478b653a8c7403c1a723cedea8d	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
b9999b4382e93df9ddf8d9e8b31d396c	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
b999b41f2184818fb25e112fb21e135c	D_0__Bacteria	D_1__Chloroflexi	D_2__KD4-96	D_3__uncultured    unassigned      unassigned      unassigned
b99cc711d0bf1b7646c3f1538ad43d4c	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula	D_6__Planctomycetaceae
b99fa52c4c0b66ea24e117d6f3867be3	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Photobacterium   unassigned
b9a7d1f67d10693a6f096bd553fe0f86	D_0__Bacteria	D_1__Patescibacteria	D_2__Microgenomatia	D_3__Candidatus    unassigned      unassigned      unassigned
b9b5b5939321eb86c030f9f0efd8aaa5	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Tyzzerella	D_6__Gadus
b9bb9c791b164e6a926449a2ac9b6556	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
b9bba67b59cadb48c6c6b4cabe6171e1	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Desulfobacterales	D_4__Desulfobulbaceae    unassigned      unassigned
b9bc310395b06fb74723b7ff2f15b2f7	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Choreocolax   unassigned
b9beabe3e2415424eceb4e8fbc943411	D_0__Bacteria	D_1__Kiritimatiellaeota	D_2__Kiritimatiellae	D_3__WCHB1-41	D_4__uncultured    unassigned      unassigned
b9c0599a67f35de4a89f43e863cc5429	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b9c1cafbb41a8c432e6c65c9d0033741	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
b9c47d4aade6567c7ddfcb021b5b2c30	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Prasinoderma    unassigned      unassigned
b9c685414b8b9e3ba055e31d9cbede9a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__uncultured
b9cd64ec4a33e56c98d5712b0d032fce	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4   unassigned
b9cf31765c1e6e5c573649df7aca7434	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Lachnospiraceae   unassigned
b9d02132f7cc4be2c876d90732b755f0	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae	D_5__Romboutsia   unassigned
b9d4d7d3c4fd0e53de5b36f0cba2253f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae	D_5__Hoeflea   unassigned
b9d4e11ad837c90c6e6904a4bcc621dd	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Shewanellaceae	D_5__Shewanella   unassigned
b9d57d28832eb70954e27152f5c4872f	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__uncultured    unassigned      unassigned      unassigned
b9d75f1a07d32fd2bf82f23cc6032b97	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
b9dfd13bf478c5c5831619dedfd93499	D_0__Bacteria	D_1__Firmicutes    unassigned      unassigned      unassigned      unassigned	unassigned
b9e0230e9b078c48f02614951d3adba1	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
b9e936a7ea89090b32cc495b11e8754f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
b9e9714c7fcf9b50facb2fc375edb450	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__UBA10353    unassigned      unassigned      unassigned
b9e9aae2e7593276cd05edf1f610ba11	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b9edf5a7c06aa18d4efe29eb110afcf0	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Shimia   unassigned
b9f40faa950d04c9829569313dac901d	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
b9f6c6dfb97706cc689bd6541726c67b	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Ulvales    unassigned      unassigned
b9f85d6b0ff67d0fe84157e964e4d3ae	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
ba133249c4d17f7b89acf697e756efb3	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Blfdi19	D_5__uncultured   unassigned
ba2888adecc5cdf29415297497972e51	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales    unassigned      unassigned      unassigned
ba2c0cfc506660c53ae8cd202707edf7	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Propionibacteriales	D_4__Nocardioidaceae	D_5__Nocardioides   unassigned
ba32c1ff02ce7e63a1bba6db0a7cc3a2	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae    unassigned      unassigned
ba353aaefa506c58efa408147b066773	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae    unassigned      unassigned
ba3588ed93f2baf6ef308338db746aed	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa    unassigned      unassigned      unassigned
ba3a43df8f3e5ef2010489965fa75983	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae    unassigned      unassigned
ba3ea97013613355178ff2a7d2af6e91	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Haliangiaceae	D_5__Haliangium   unassigned
ba42271beb82be7886d36747c1561e73	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
ba498ec177feffca4681f25dc308fa69	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae    unassigned      unassigned
ba51e227a1c46d60ccd03ccbe0e5dc0f	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__uncultured	D_6__uncultured
ba5fcf3fbd03689828492bbd6f37b776	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__uncultured
ba6199e967dc53f87de8589c359a89ca	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__uncultured   unassigned
ba68c35dd28be396b10519a390b9cfe1	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
